ID,age,gender,education,IUIPC,data,device,recipient,likert,Male,wearable,VUR,appserver,IUIPCmean,risk,medium
453,42, Male, Somecollege,61, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, public,4,1,1,0,0,6.1,medical,biometric
453,42, Male, Somecollege,61, when and how much you have sex, cubetastic3000, public,5,1,1,1,0,6.1,medical,behavior
453,42, Male, Somecollege,61, videos of you (with an inward-facing camera) at random, cubetastic3000, friends,4,1,1,0,0,6.1,image,video
453,42, Male, Somecollege,61, videos of people (with an outward-facing camera) at random, cubetastic3000, friends,3,1,1,0,0,6.1,relationships,video
1760,34, Male, Graduate,54,unmuted a call, smartphone, noone,4,1,0,0,0,5.4,,
1760,34, Male, Graduate,54,took screenshots while using other apps, smartphone, noone,4,1,0,0,0,5.4,,
1760,34, Male, Graduate,54," when you were lying, nervous, or stressed", cubetastic3000, work,5,1,1,1,0,5.4,medical,biometric
1760,34, Male, Graduate,54, photos of people (with an outward-facing camera) at random, cubetastic3000, appserver,4,1,1,0,1,5.4,relationships,photo
1760,34, Male, Graduate,54, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, work,3,1,1,0,0,5.4,physical,demographic
1760,34, Male, Graduate,54, your username for websites, cubetastic3000, appserver,4,1,1,0,1,5.4,financial,demographic
1760,34, Male, Graduate,54, your username and password for websites, cubetastic3000, public,5,1,1,1,0,5.4,financial,demographic
1760,34, Male, Graduate,54, your bank account information, cubetastic3000, appserver,5,1,1,1,1,5.4,financial,demographic
2087,34, Female, Graduate,63,connected to a bluetooth device, smartphone, noone,2,0,0,0,0,6.3,,
2087,34, Female, Graduate,63,took screenshots while using other apps, smartphone, noone,2,0,0,0,0,6.3,,
2087,34, Female, Graduate,63, an incriminating photo of you doing something embarrassing, cubetastic3000, work,5,0,1,1,0,6.3,image,photo
2087,34, Female, Graduate,63, videos at work (with an outward-facing camera), cubetastic3000, public,4,0,1,0,0,6.3,relationships,video
2087,34, Female, Graduate,63," where you are currently going (by observing maps, etc.)", cubetastic3000, work,5,0,1,1,0,6.3,physical,behavior
2087,34, Female, Graduate,63, what websites you go to, cubetastic3000, public,4,0,1,0,0,6.3,image,behavior
2087,34, Female, Graduate,63, your credit card information, cubetastic3000, friends,5,0,1,1,0,6.3,financial,demographic
2087,34, Female, Graduate,63, how much money you have, cubetastic3000, friends,5,0,1,1,0,6.3,financial,demographic
2171,44, Male, Bachelors,70,vibration, smartphone, noone,3,1,0,0,0,7,,
2171,44, Male, Bachelors,70,sent premium texts or calls, smartphone, noone,5,1,0,1,0,7,,
2171,44, Male, Bachelors,70, when you are busy or interruptible, cubetastic3000, public,4,1,1,0,0,7,image,behavior
2171,44, Male, Bachelors,70, recorded your phone conversations, cubetastic3000, public,5,1,1,1,0,7,relationships,audio
2171,44, Male, Bachelors,70, photos of you (with an inward-facing camera) at home, cubetastic3000, appserver,5,1,1,1,1,7,image,photo
2171,44, Male, Bachelors,70, videos of people (with an outward-facing camera) at random, cubetastic3000, public,4,1,1,0,0,7,relationships,video
2171,44, Male, Bachelors,70, videos of you (with an inward-facing camera) at home, cubetastic3000, friends,5,1,1,1,0,7,image,video
2171,44, Male, Bachelors,70, an incriminating video of you doing something embarrassing, cubetastic3000, appserver,5,1,1,1,1,7,image,video
277,33, Female, Bachelors,48,connected to a bluetooth device, smartphone, noone,1,0,0,0,0,4.8,,
277,33, Female, Bachelors,48,took screenshots while using other apps, smartphone, noone,3,0,0,0,0,4.8,,
277,33, Female, Bachelors,48,vibration, cubetastic3000, noone,3,0,1,0,0,4.8,,
277,33, Female, Bachelors,48, your age, cubetastic3000, work,4,0,1,0,0,4.8,medical,demographic
277,33, Female, Bachelors,48, recorded your passing conversations, cubetastic3000, appserver,2,0,1,0,1,4.8,relationships,audio
277,33, Female, Bachelors,48, when and how much you spend time alone, cubetastic3000, public,5,0,1,1,0,4.8,physical,behavior
277,33, Female, Bachelors,48, how much you use your phone, cubetastic3000, work,2,0,1,0,0,4.8,image,behavior
277,33, Female, Bachelors,48, your bank account information, cubetastic3000, friends,5,0,1,1,0,4.8,financial,demographic
1779,23, Female, Somecollege,68,vibration, smartphone, noone,1,0,0,0,0,6.8,,
1779,23, Female, Somecollege,68,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.8,,
1779,23, Female, Somecollege,68, when and how well you are sleeping, cubetastic3000, public,4,0,1,0,0,6.8,medical,biometric
1779,23, Female, Somecollege,68," when, how much, and what you are eating", cubetastic3000, work,5,0,1,1,0,6.8,medical,behavior
1779,23, Female, Somecollege,68, how close you are to other people you interact with, cubetastic3000, public,5,0,1,1,0,6.8,relationships,behavior
1779,23, Female, Somecollege,68, shared photos others sent to you saved on your device, cubetastic3000, public,5,0,1,1,0,6.8,relationships,photo
1779,23, Female, Somecollege,68, photos of people (with an outward-facing camera) at random, cubetastic3000, appserver,2,0,1,0,1,6.8,relationships,photo
1779,23, Female, Somecollege,68, an incriminating photo of you doing something embarrassing, cubetastic3000, appserver,5,0,1,1,1,6.8,image,photo
820,34, Male, Somecollege,59,unmuted a call, smartphone, noone,5,1,0,1,0,5.9,,
820,34, Male, Somecollege,59,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,5.9,,
820,34, Male, Somecollege,59, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, appserver,4,1,1,0,1,5.9,medical,biometric
820,34, Male, Somecollege,59," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, friends,5,1,1,1,0,5.9,medical,behavior
820,34, Male, Somecollege,59, recorded your work conversations, cubetastic3000, public,5,1,1,1,0,5.9,relationships,audio
820,34, Male, Somecollege,59, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, appserver,5,1,1,1,1,5.9,physical,demographic
820,34, Male, Somecollege,59, when and how much you spend time alone, cubetastic3000, work,5,1,1,1,0,5.9,physical,behavior
820,34, Male, Somecollege,59, your address, cubetastic3000, public,5,1,1,1,0,5.9,physical,demographic
2107,35, Male, Masters,62,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.2,,
2107,35, Male, Masters,62,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.2,,
2107,35, Male, Masters,62,sent premium texts or calls, cubetastic3000, noone,5,1,1,1,0,6.2,,
2107,35, Male, Masters,62, the language you were speaking, cubetastic3000, public,3,1,1,0,0,6.2,image,demographic
2107,35, Male, Masters,62, who you were spending time with, cubetastic3000, appserver,2,1,1,0,1,6.2,relationships,behavior
2107,35, Male, Masters,62, recorded your passing conversations, cubetastic3000, friends,5,1,1,1,0,6.2,relationships,audio
2107,35, Male, Masters,62, photos of you (with an inward-facing camera) at random, cubetastic3000, friends,5,1,1,1,0,6.2,image,photo
2107,35, Male, Masters,62, videos of people (with an outward-facing camera) at random, cubetastic3000, work,5,1,1,1,0,6.2,relationships,video
2091,25, Male, Somecollege,70,unmuted a call, smartphone, noone,5,1,0,1,0,7,,
2091,25, Male, Somecollege,70,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,7,,
2091,25, Male, Somecollege,70, the language you were speaking, cubetastic3000, work,5,1,1,1,0,7,image,demographic
2091,25, Male, Somecollege,70, when you are sick or healthy, cubetastic3000, work,5,1,1,1,0,7,medical,biometric
2091,25, Male, Somecollege,70, shared videos you downloaded on the internet saved on your device, cubetastic3000, public,5,1,1,1,0,7,image,video
2091,25, Male, Somecollege,70, your name, cubetastic3000, work,5,1,1,1,0,7,financial,demographic
2091,25, Male, Somecollege,70, your social security number, cubetastic3000, public,5,1,1,1,0,7,financial,demographic
2091,25, Male, Somecollege,70, your username and password for websites, cubetastic3000, appserver,5,1,1,1,1,7,financial,demographic
729,32, Male, Highschool,56,vibration, smartphone, noone,3,1,0,0,0,5.6,,
729,32, Male, Highschool,56,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,5.6,,
729,32, Male, Highschool,56," when, how, and how much you exercise", cubetastic3000, friends,1,1,1,0,0,5.6,medical,behavior
729,32, Male, Highschool,56, a photo of you off-guard, cubetastic3000, work,4,1,1,0,0,5.6,image,photo
729,32, Male, Highschool,56, a photo of you off-guard, cubetastic3000, public,5,1,1,1,0,5.6,image,photo
729,32, Male, Highschool,56, shared videos you downloaded on the internet saved on your device, cubetastic3000, appserver,2,1,1,0,1,5.6,image,video
729,32, Male, Highschool,56, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, public,1,1,1,0,0,5.6,physical,demographic
729,32, Male, Highschool,56, what medication you take, cubetastic3000, appserver,1,1,1,0,1,5.6,medical,behavior
1079,29, Male, Masters,60,vibration, smartphone, noone,5,1,0,1,0,6,,
1079,29, Male, Masters,60,connected to a bluetooth device, smartphone, noone,4,1,0,0,0,6,,
1079,29, Male, Masters,60, who you were spending time with, cubetastic3000, work,5,1,1,1,0,6,relationships,behavior
1079,29, Male, Masters,60, recorded you talking to yourself (making voice notes), cubetastic3000, appserver,5,1,1,1,1,6,image,audio
1079,29, Male, Masters,60, a photo of you off-guard, cubetastic3000, public,5,1,1,1,0,6,image,photo
1079,29, Male, Masters,60, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, work,5,1,1,1,0,6,physical,demographic
1079,29, Male, Masters,60, where you work somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, work,5,1,1,1,0,6,physical,demographic
1692,34, Male, Highschool,70,connected to a bluetooth device, smartphone, noone,2,1,0,0,0,7,,
1692,34, Male, Highschool,70,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,7,,
1692,34, Male, Highschool,70, your fingerprint somehow, cubetastic3000, work,5,1,1,1,0,7,medical,biometric
1692,34, Male, Highschool,70, when you are sick or healthy, cubetastic3000, public,5,1,1,1,0,7,medical,biometric
1692,34, Male, Highschool,70, recorded your passing conversations, cubetastic3000, friends,5,1,1,1,0,7,relationships,audio
1692,34, Male, Highschool,70, photos of people (with an outward-facing camera) at random, cubetastic3000, appserver,5,1,1,1,1,7,relationships,photo
1692,34, Male, Highschool,70, a video of you entering in a digital passcode to a locked door, cubetastic3000, appserver,5,1,1,1,1,7,physical,video
1692,34, Male, Highschool,70, your social security number, cubetastic3000, appserver,5,1,1,1,1,7,financial,demographic
2311,62, Female, Highschool,68,vibration, smartphone, noone,4,0,0,0,0,6.8,,
2311,62, Female, Highschool,68,unmuted a call, smartphone, noone,5,0,0,1,0,6.8,,
2311,62, Female, Highschool,68," when, how much, and what you are eating", cubetastic3000, friends,4,0,1,0,0,6.8,medical,behavior
2311,62, Female, Highschool,68, when you are sick or healthy, cubetastic3000, friends,4,0,1,0,0,6.8,medical,biometric
2311,62, Female, Highschool,68, how close you are to other people you interact with, cubetastic3000, public,5,0,1,1,0,6.8,relationships,behavior
2311,62, Female, Highschool,68, recorded your work conversations, cubetastic3000, appserver,5,0,1,1,1,6.8,relationships,audio
2311,62, Female, Highschool,68, an incriminating video of you doing something embarrassing, cubetastic3000, work,5,0,1,1,0,6.8,image,video
2311,62, Female, Highschool,68, your social security number, cubetastic3000, friends,5,0,1,1,0,6.8,financial,demographic
1766,43, Male, Highschool,47,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,4.7,,
1766,43, Male, Highschool,47,sent premium texts or calls, smartphone, noone,5,1,0,1,0,4.7,,
1766,43, Male, Highschool,47," when, how, and how much you exercise", cubetastic3000, appserver,1,1,1,0,1,4.7,medical,behavior
1766,43, Male, Highschool,47, recorded your phone conversations, cubetastic3000, public,5,1,1,1,0,4.7,relationships,audio
1766,43, Male, Highschool,47, recorded your passing conversations, cubetastic3000, friends,5,1,1,1,0,4.7,relationships,audio
1766,43, Male, Highschool,47, photos of you (with an inward-facing camera) at random, cubetastic3000, appserver,5,1,1,1,1,4.7,image,photo
1766,43, Male, Highschool,47, photos at work (with an outward-facing camera), cubetastic3000, friends,5,1,1,1,0,4.7,relationships,photo
1766,43, Male, Highschool,47, your address, cubetastic3000, work,5,1,1,1,0,4.7,physical,demographic
1726,22, Male, Somecollege,57,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,5.7,,
1726,22, Male, Somecollege,57,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.7,,
1726,22, Male, Somecollege,57, shared photos you downloaded from the internet saved on your device, cubetastic3000, public,5,1,1,1,0,5.7,image,photo
1726,22, Male, Somecollege,57, shared videos you which are already on your device, cubetastic3000, friends,5,1,1,1,0,5.7,image,video
1726,22, Male, Somecollege,57, shared videos you downloaded on the internet saved on your device, cubetastic3000, appserver,2,1,1,0,1,5.7,image,video
1726,22, Male, Somecollege,57, videos at work (with an outward-facing camera), cubetastic3000, work,4,1,1,0,0,5.7,relationships,video
1726,22, Male, Somecollege,57, your bank account information, cubetastic3000, public,5,1,1,1,0,5.7,financial,demographic
1726,22, Male, Somecollege,57, how much money you have, cubetastic3000, public,5,1,1,1,0,5.7,financial,demographic
581,45, Male, Bachelors,70,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,7,,
581,45, Male, Bachelors,70,took screenshots while using other apps, smartphone, noone,4,1,0,0,0,7,,
581,45, Male, Bachelors,70, your heart rate, cubetastic3000, work,4,1,1,0,0,7,medical,biometric
581,45, Male, Bachelors,70, when and how much you have sex, cubetastic3000, friends,5,1,1,1,0,7,medical,behavior
581,45, Male, Bachelors,70, how close you are to other people you interact with, cubetastic3000, work,4,1,1,0,0,7,relationships,behavior
581,45, Male, Bachelors,70, a video of you off-guard, cubetastic3000, work,5,1,1,1,0,7,image,video
581,45, Male, Bachelors,70," where you are currently going (by observing maps, etc.)", cubetastic3000, work,5,1,1,1,0,7,physical,behavior
581,45, Male, Bachelors,70, your bank account information, cubetastic3000, friends,5,1,1,1,0,7,financial,demographic
1832,29, Female, Bachelors,62,connected to a bluetooth device, smartphone, noone,2,0,0,0,0,6.2,,
1832,29, Female, Bachelors,62,took screenshots while using other apps, smartphone, noone,2,0,0,0,0,6.2,,
1832,29, Female, Bachelors,62," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, public,5,0,1,1,0,6.2,image,audio
1832,29, Female, Bachelors,62, recorded you talking to yourself (making voice notes), cubetastic3000, friends,5,0,1,1,0,6.2,image,audio
1832,29, Female, Bachelors,62, photos at work (with an outward-facing camera), cubetastic3000, friends,5,0,1,1,0,6.2,relationships,photo
1832,29, Female, Bachelors,62, videos of you (with an inward-facing camera) at home, cubetastic3000, public,5,0,1,1,0,6.2,image,video
1832,29, Female, Bachelors,62, videos at work (with an outward-facing camera), cubetastic3000, public,5,0,1,1,0,6.2,relationships,video
1832,29, Female, Bachelors,62, how much you use your phone, cubetastic3000, work,5,0,1,1,0,6.2,image,behavior
858,49, Male, Bachelors,67,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.7,,
